paraphrase,id1,id2,sentence1,sentence2,text,is_paraphrase
0,2054430,2054818,"Rep. Dan Gelber, D-Miami Beach, argued that the freeze is for only a few months.","Rep. Dan Gelber, D-Miami Beach, said the bill won't freeze rates as its supporters claim.","Rep. Dan Gelber, D-Miami Beach, argued that the freeze is for only a few months. Rep. Dan Gelber, D-Miami Beach, said the bill won't freeze rates as its supporters claim.",false
1,2242224,2242625,The yield on the benchmark 10-year Treasury note rose as high as 4.66 percent Aug. 14 from 3.07 percent in June.,The yield on the 10-year Treasury note rose to 4.46% from 4.42% late Thursday.,The yield on the benchmark 10-year Treasury note rose as high as 4.66 percent Aug. 14 from 3.07 percent in June. The yield on the 10-year Treasury note rose to 4.46% from 4.42% late Thursday.,true
1,1707031,1707102,Operating revenue fell 4.5 percent to $2.3 billion from a year earlier.,"Operating revenues were down about 1 percent to $4.55 billion, from $4.59 billion.","Operating revenue fell 4.5 percent to $2.3 billion from a year earlier. Operating revenues were down about 1 percent to $4.55 billion, from $4.59 billion.",true
1,174386,174482,"The Standard & Poor's 500 index rose 11.14, or 1.2 percent, to 931.41.""","The Standard & Poor's 500 Index gained 10.89, or 1.2 percent, to 931.12 as of 12:01 p.m. in New York.","The Standard & Poor's 500 index rose 11.14, or 1.2 percent, to 931.41."" The Standard & Poor's 500 Index gained 10.89, or 1.2 percent, to 931.12 as of 12:01 p.m. in New York.",true
1,1951468,1951668,"There were estimated to be between 400,000 and 750,000 Iraqis employed by state-owned enterprises, but most of the businesses were non- operative, he said.","There are estimated to be between 400,000 and 750,000 Iraqis employed by state-owned enterprises in Iraq, but most of the businesses are currently inoperative, he said.","There were estimated to be between 400,000 and 750,000 Iraqis employed by state-owned enterprises, but most of the businesses were non- operative, he said. There are estimated to be between 400,000 and 750,000 Iraqis employed by state-owned enterprises in Iraq, but most of the businesses are currently inoperative, he said.",true
1,1793609,1793547,They said he organized a network of associates operating in as many as a dozen states.,"Agents described Carlow, 50, as a ""major player'' who organized a network of associates operating in as many as a dozen states.","They said he organized a network of associates operating in as many as a dozen states. Agents described Carlow, 50, as a ""major player'' who organized a network of associates operating in as many as a dozen states.",true
1,741059,741125,"It is important for a process to be put into place, he said, that would permit a smooth transition from war to peace.","He added: ""Let the process be put in place that will ensure a smooth transition from war to peace.","It is important for a process to be put into place, he said, that would permit a smooth transition from war to peace. He added: ""Let the process be put in place that will ensure a smooth transition from war to peace.",true
0,2469445,2469648,"Accordingly, there needs to be more on the horizon than simply winning a war against terrorism.	There must be more on the horizon than simply winning a war against terrorism,"" namely, a ""promise of a better and fairer world.""",,,false
1,516583,516789,"The decision could also prove useful in the ""war on terrorism"".",Tuesday's decision could prove useful to the government in the war on terrorism.,"The decision could also prove useful in the ""war on terrorism"". Tuesday's decision could prove useful to the government in the war on terrorism.",true
0,2410247,2410058,Sterling was down 0.8 percent against the dollar at $1.5875 GBP= .,The dollar rose 0.15 percent against the Japanese currency to 115.97 yen.,Sterling was down 0.8 percent against the dollar at $1.5875 GBP= . The dollar rose 0.15 percent against the Japanese currency to 115.97 yen.,false
1,3261219,3261244,"They were held under Section 41 of the Terrorism Act 2000 on suspicion of involvement in the commission, preparation or instigation of acts of terrorism.","Badat was arrested under section 41 of the Terrorism Act “on suspicion of involvement in the commission, preparation or instigation of acts of terrorism,” Scotland Yard confirmed.","They were held under Section 41 of the Terrorism Act 2000 on suspicion of involvement in the commission, preparation or instigation of acts of terrorism. Badat was arrested under section 41 of the Terrorism Act “on suspicion of involvement in the commission, preparation or instigation of acts of terrorism,” Scotland Yard confirmed.",true
0,461779,461815,"With these assets, Funny Cide has a solid chance to become the first Triple Crown winner since Affirmed in 1978.",Funny Cide is looking to become horse racing's first Triple Crown winner in a generation.,"With these assets, Funny Cide has a solid chance to become the first Triple Crown winner since Affirmed in 1978. Funny Cide is looking to become horse racing's first Triple Crown winner in a generation.",false
1,1536566,1536602,"On Wednesday, Judge Pollack dismissed another case, this one against Merrill Lynch investors in the firm's Global Technology Fund.","On Wednesday, Judge Pollack dismissed a similar class-action lawsuit filed by investors who lost money in Merrill's Global Technology fund.","On Wednesday, Judge Pollack dismissed another case, this one against Merrill Lynch investors in the firm's Global Technology Fund. On Wednesday, Judge Pollack dismissed a similar class-action lawsuit filed by investors who lost money in Merrill's Global Technology fund.",true
0,3380184,3380987,"For Kathy Nicolo (Jennifer Connelly), the house means stability and family.",Kathy Nicolo (Jennifer Connelly) is desperate that her family not find out that her life has fallen apart.,"For Kathy Nicolo (Jennifer Connelly), the house means stability and family. Kathy Nicolo (Jennifer Connelly) is desperate that her family not find out that her life has fallen apart.",false
